,parasite-2019,barbie,interstellar,fight-club,la-la-land,everything-everywhere-all-at-once,whiplash-2014,oppenheimer-2023,pulp-fiction,the-truman-show,the-substance,eternal-sunshine-of-the-spotless-mind,get-out-2017,joker-2019,dune-2021,spider-man-into-the-spider-verse,midsommar,the-batman,the-dark-knight,sinners-2025,inception,dead-poets-society,american-psycho,knives-out-2019,dune-part-two,10-things-i-hate-about-you,spider-man-across-the-spider-verse,spirited-away,the-wolf-of-wall-street,superman-2025,challengers,se7en,nosferatu-2024,saltburn,the-grand-budapest-hotel,black-swan,lady-bird,poor-things-2023,forrest-gump,inglourious-basterds,the-shining,the-menu-2022,gone-girl,anora,little-women-2019,good-will-hunting,spider-man-no-way-home,once-upon-a-time-in-hollywood,the-silence-of-the-lambs,call-me-by-your-name,kill-bill-vol-1,500-days-of-summer,shutter-island,the-godfather,fantastic-mr-fox,ratatouille,the-perks-of-being-a-wallflower,wicked-2024,django-unchained,avengers-infinity-war,avengers-endgame,baby-driver,hereditary,deadpool-wolverine,the-matrix,the-shawshank-redemption,taxi-driver,the-social-network,inside-out-2-2024,scott-pilgrim-vs-the-world,her,the-lord-of-the-rings-the-fellowship-of-the-ring,mickey-17,mean-girls,donnie-darko,coraline,titanic-1997,inside-out-2015,little-miss-sunshine,glass-onion,weapons-2025,arrival-2016,conclave,the-hunger-games,past-lives,guardians-of-the-galaxy,harry-potter-and-the-prisoner-of-azkaban,pearl-2022,the-devil-wears-prada,coco-2017,howls-moving-castle,blade-runner-2049,harry-potter-and-the-philosophers-stone,nope,up,goodfellas,aftersun,jojo-rabbit,star-wars,black-panther,pride-prejudice,back-to-the-future,deadpool,the-notebook,us-2019,walle,no-country-for-old-men,prisoners,scream,longlegs,mad-max-fury-road,shrek,drive-2011,spider-man-homecoming,soul-2020,memento,bullet-train,top-gun-maverick,guardians-of-the-galaxy-vol-3,dont-look-up-2021,anatomy-of-a-fall,avatar-the-way-of-water,avatar,the-lighthouse-2019,requiem-for-a-dream,the-fantastic-four-first-steps,alien,the-avengers-2012,2001-a-space-odyssey,catch-me-if-you-can-2002,it-2017,thunderbolts,x-2022,the-breakfast-club,home-alone,spider-man,my-neighbor-totoro,superbad,jurassic-park,gladiator-2000,the-holdovers,mamma-mia,star-wars-episode-iii-revenge-of-the-sith,the-lord-of-the-rings-the-return-of-the-king,the-empire-strikes-back,brokeback-mountain,before-sunrise,spider-man-far-from-home,anyone-but-you,harry-potter-and-the-goblet-of-fire,twilight-2008,thor-ragnarok,toy-story,1917,bottoms,iron-man-2008,zodiac,lost-in-translation,the-incredibles,oldboy,harry-potter-and-the-chamber-of-secrets,the-lord-of-the-rings-the-two-towers,how-to-lose-a-guy-in-10-days,moonlight-2016,the-prestige,the-hunger-games-catching-fire,finding-nemo,puss-in-boots-the-last-wish,monsters-inc,tangled-2010,the-hunger-games-the-ballad-of-songbirds-snakes,doctor-strange-in-the-multiverse-of-madness,beautiful-boy-2018,mulholland-drive,spider-man-2,dunkirk-2017,uncut-gems,nightcrawler,princess-mononoke,portrait-of-a-lady-on-fire,12-angry-men,captain-america-civil-war,batman-begins,a-clockwork-orange,amelie,a-quiet-place-2018,guardians-of-the-galaxy-vol-2,jaws,tenet,clueless,the-dark-knight-rises,schindlers-list,psycho,harry-potter-and-the-deathly-hallows-part-2,reservoir-dogs,companion-2025,juno,perfect-blue,the-nightmare-before-christmas,harry-potter-and-the-order-of-the-phoenix,wonka,killers-of-the-flower-moon,the-lion-king,shrek-2,barbarian-2022,john-wick,scarface-1983,blade-runner,about-time,the-witch-2015,the-virgin-suicides,kpop-demon-hunters,there-will-be-blood,captain-america-the-winter-soldier,the-boy-and-the-heron,girl-interrupted,one-battle-after-another,the-wild-robot,doctor-strange-2016,f1,the-banshees-of-inisherin,harry-potter-and-the-half-blood-prince,edward-scissorhands,beetlejuice,gladiator-ii,the-departed,the-super-mario-bros-movie,eyes-wide-shut,a-minecraft-movie,pirates-of-the-caribbean-the-curse-of-the-black-pearl,star-wars-episode-i-the-phantom-menace,babylon-2022,return-of-the-jedi,harry-potter-and-the-deathly-hallows-part-1,bones-and-all,split-2016,the-thing,jennifers-body,talk-to-me-2022,corpse-bride,the-conjuring,avengers-age-of-ultron,asteroid-city,priscilla,a-real-pain,bohemian-rhapsody,the-godfather-part-ii,marriage-story-2019,star-wars-the-force-awakens,how-to-train-your-dragon,kill-bill-vol-2,the-amazing-spider-man,we-live-in-time,flow-2024,legally-blonde,heretic-2024,in-the-mood-for-love,fargo,trainspotting,the-whale-2022,the-lobster,13-going-on-30-3,28-days-later,the-pianist,a-complete-unknown,the-martian,deadpool-2,the-hangover,notting-hill,the-iron-claw-2023,alien-romulus,leon-the-professional,dont-worry-darling,captain-america-the-first-avenger,the-florida-project,saving-private-ryan,your-name,bodies-bodies-bodies,rogue-one-a-star-wars-story,when-harry-met-sally,cars,star-wars-episode-ii-attack-of-the-clones,grave-of-the-fireflies,the-big-lebowski,city-of-god,no-hard-feelings-2023,isle-of-dogs-2018,ferris-buellers-day-off,the-great-gatsby-2013,crazy-stupid-love,the-suicide-squad,la-haine,the-zone-of-interest,civil-war-2024,apocalypse-now,the-french-dispatch,ex-machina-2015,the-sixth-sense,materialists,black-widow-2021,logan-2017,thor-love-and-thunder,five-nights-at-freddys,encanto,birdman-or-the-unexpected-virtue-of-ignorance,i-tonya,the-worst-person-in-the-world,zootopia,moana-2016,american-beauty,moonrise-kingdom,smile-2022,charlie-and-the-chocolate-factory,28-years-later,star-wars-the-last-jedi,manchester-by-the-sea,stand-by-me,the-hunger-games-mockingjay-part-1,toy-story-3,ant-man,society-of-the-snow,memories-of-murder,the-brutalist,oceans-eleven-2001,the-black-phone,frozen-2013,captain-marvel,ponyo,the-revenant-2015,big-hero-6,blue-velvet,spider-man-3,iron-man-2,luca-2021,the-nice-guys,the-hateful-eight,shang-chi-and-the-legend-of-the-ten-rings,heat-1995,last-night-in-soho,the-green-mile,final-destination-bloodlines,the-royal-tenenbaums,iron-man-3,beetlejuice-beetlejuice,vertigo,die-hard,twisters,furiosa-a-mad-max-saga,kingsman-the-secret-service,raiders-of-the-lost-ark,i-saw-the-tv-glow,the-handmaiden,the-hunger-games-mockingjay-part-2,blackkklansman,the-fall-guy-2024,thor,kung-fu-panda,maxxxine,toy-story-2,kikis-delivery-service,black-panther-wakanda-forever,shaun-of-the-dead,babygirl-2024,suicide-squad-2016,before-sunset,all-quiet-on-the-western-front-2022,the-favourite,incredibles-2,fallen-angels,trap-2024,halloween-1978,the-shape-of-water,star-wars-the-rise-of-skywalker,pretty-woman,train-to-busan,perfect-days-2023,paris-texas,ready-or-not-2019,et-the-extra-terrestrial,cruella,one-flew-over-the-cuckoos-nest,elvis-2022,the-amazing-spider-man-2,im-still-here-2024,chungking-express,sound-of-metal,the-princess-bride,pans-labyrinth,adolescence-2025,love-actually,full-metal-jacket,casablanca,triangle-of-sadness,turning-red,the-lego-movie,the-exorcist,pitch-perfect,easy-a,the-northman,how-to-train-your-dragon-2025,but-im-a-cheerleader,all-of-us-strangers,late-night-with-the-devil,godzilla-minus-one,the-texas-chain-saw-massacre,venom-2018,mr-mrs-smith-2005,john-wick-chapter-4,the-killing-of-a-sacred-deer,squid-game,booksmart,joker-folie-a-deux,green-book,the-big-short,mother-2017,white-chicks,the-princess-diaries,saw,tick-tick-boom-2021,the-greatest-showman,carrie-1976,eternals,mulan,the-maze-runner,licorice-pizza,the-imitation-game,the-rocky-horror-picture-show,21-jump-street,the-irishman-2019,jurassic-world-rebirth,school-of-rock,a-star-is-born-2018,grease,almost-famous,a-quiet-place-day-one,top-gun,smile-2-2024,it-chapter-two,the-usual-suspects,rear-window,alice-in-wonderland-2010,akira,now-you-see-me,midnight-in-paris,the-parent-trap-1998,ready-player-one,mid90s,annihilation,carry-on-2024,the-good-the-bad-and-the-ugly,free-guy,ford-v-ferrari,palm-springs-2020,toy-story-4,frances-ha,tar-2022,bring-her-back,elemental-2023,thor-the-dark-world,children-of-men,marie-antoinette-2006,silver-linings-playbook,lilo-stitch,zombieland,ant-man-and-the-wasp,aliens,john-wick-chapter-2,citizen-kane,punch-drunk-love,promising-young-woman,pirates-of-the-caribbean-dead-mans-chest,love-lies-bleeding-2024,brave-2012,the-killer-2023,me-before-you,hacksaw-ridge,the-curious-case-of-benjamin-button,come-and-see,jurassic-world,the-queens-gambit,hot-fuzz,sicario-2015,carol-2015,the-blair-witch-project,final-destination,mission-impossible-dead-reckoning,v-for-vendetta,atonement,blink-twice,magnolia,phantom-thread,scream-vi,rocky,wonder-woman-2017,the-edge-of-seventeen,scream-2022,the-lego-batman-movie,the-wizard-of-oz-1939,shiva-baby-2020,the-terminator,wreck-it-ralph,may-december,captain-america-brave-new-world,to-all-the-boys-ive-loved-before,megamind,terminator-2-judgment-day,mysterious-skin,the-twilight-saga-new-moon,good-time,bird-box,its-a-wonderful-life,it-follows,john-wick-chapter-3-parabellum,the-holiday,the-pursuit-of-happyness,snowpiercer,suspiria,a-quiet-place-part-ii,crazy-rich-asians,back-to-the-future-part-ii,monkey-man,american-history-x,a-nightmare-on-elm-street,the-secret-life-of-walter-mitty-2013,despicable-me,the-phoenician-scheme,the-fabelmans,boyhood,three-billboards-outside-ebbing-missouri,m3gan,ant-man-and-the-wasp-quantumania,eraserhead,birds-of-prey-and-the-fantabulous-emancipation-of-one-harley-quinn,boogie-nights,elf,oceans-eight,aladdin,how-the-grinch-stole-christmas-2000,leave-the-world-behind-2023,monsters-university,groundhog-day,ghostbusters,possession,fantastic-beasts-and-where-to-find-them,the-cabin-in-the-woods,matilda,singin-in-the-rain,casino,heathers,beau-is-afraid,mission-impossible-the-final-reckoning,life-of-pi,evil-dead-rise,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,the-princess-and-the-frog,freaky-friday-2003,the-hobbit-an-unexpected-journey,rosemarys-baby,home-alone-2-lost-in-new-york,x-men-days-of-future-past,zoolander,paddington,skyfall,ice-age,madagascar,rise-of-the-planet-of-the-apes,casino-royale-2006,kinds-of-kindness,suspiria-2018,another-round,the-emperors-new-groove,life-is-beautiful,paprika-2006,finding-dory,the-idea-of-you-2024,incendies,dungeons-dragons-honor-among-thieves,men-in-black,dazed-and-confused,bridget-joness-diary,fresh-2022,minari,dirty-dancing,seven-samurai,gravity-2013,jumanji-welcome-to-the-jungle,guillermo-del-toros-pinocchio,12-years-a-slave,no-time-to-die-2021,room-2015,mission-impossible,emilia-perez,normal-people-2020,the-proposal-2009,the-conjuring-2,the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe,the-conjuring-last-rites,mean-girls-2024,cinema-paradiso,indiana-jones-and-the-last-crusade,shes-the-man,the-green-knight,the-darjeeling-limited,together-2025,night-at-the-museum,snatch,moneyball,ted,beauty-and-the-beast-1991,the-hunt-2012,the-monkey-2025,world-war-z,hercules-1997,pirates-of-the-caribbean-at-worlds-end,raging-bull,hit-man-2023,do-the-right-thing,persona,queer-2024,how-to-train-your-dragon-2,juror-2,the-babadook,waves-2019,x-men-first-class,mission-impossible-fallout,im-thinking-of-ending-things,the-platform,what-we-do-in-the-shadows,man-of-steel,nocturnal-animals,nomadland,batman-v-superman-dawn-of-justice,a-silent-voice-the-movie,the-twilight-saga-eclipse,before-midnight,the-girl-with-the-dragon-tattoo-2011,dawn-of-the-planet-of-the-apes,scream-2,thirteen,the-talented-mr-ripley,borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan,amadeus,thelma-louise,venom-let-there-be-carnage,hamilton-2020,wandavision,nobody-2021,blue-valentine,rango,immaculate-2024,50-first-dates,it-ends-with-us,cast-away,the-invisible-man-2020,the-boy-in-the-striped-pyjamas,being-john-malkovich,enemy,indiana-jones-and-the-temple-of-doom,the-intouchables,romeo-juliet-1996,frozen-2,edge-of-tomorrow,american-fiction,the-sound-of-music,paddington-2,the-mask-1994,the-iron-giant,solo-a-star-wars-story,kick-ass,monty-python-and-the-holy-grail,stalker,into-the-wild,cars-2,x-men,uptown-girls,the-polar-express,napoleon-dynamite,jackie-brown,prometheus,the-fast-and-the-furious-2001,breakfast-at-tiffanys,scooby-doo,project-x-2012,the-hobbit-the-desolation-of-smaug,in-bruges,dog-day-afternoon,the-twilight-saga-breaking-dawn-part-2,barry-lyndon,the-graduate,the-fly-1986,dallas-buyers-club,the-game,divergent,close-2022,big-fish,chinatown,moana-2,the-evil-dead,aquaman-2018,napoleon-2023,cocaine-bear,kingdom-of-the-planet-of-the-apes,titane,climax-2018,mamma-mia-here-we-go-again,the-twilight-saga-breaking-dawn-part-1,grown-ups,bram-stokers-dracula,sorry-to-bother-you,slumdog-millionaire,scary-movie-2000,the-wonderful-story-of-henry-sugar,y-tu-mama-tambien,emma-2020,raw-2016,enola-holmes,roma-2018,moulin-rouge-2001,the-master-2012,a-beautiful-mind,dune
parasite-2019,0.9999999,0.5986249,0.6079582,0.56045,0.6563291,0.7427656,0.7438346,0.6516859,0.72140384,0.6768044,0.5503811,0.57592154,0.7183204,0.6794124,0.59967643,0.64131594,0.6929102,0.62335384,0.6122662,0.73432267,0.62075424,0.7651104,0.651515,0.74486685,0.57154983,0.7476411,0.64140445,0.6768566,0.6994152,0.66519,0.6474798,0.62805194,0.65227485,0.6470509,0.613365,0.77889395,0.6459821,0.619332,0.5972554,0.7014607,0.65711313,0.65995103,0.6407057,0.7949504,0.6803,0.6282404,0.5780112,0.6131339,0.729941,0.62285143,0.7196826,0.71452713,0.70975846,0.7158128,0.6502985,0.664473,0.6889168,0.6718779,0.68623555,0.6479864,0.66893184,0.55072546,0.73342484,0.61955,0.5826881,0.66552824,0.6490055,0.5286197,0.7226484,0.6835466,0.7393286,0.5576992,0.7484578,0.698224,0.6688266,0.6440175,0.6195085,0.7283704,0.6048018,0.7145762,0.6560478,0.7084041,0.7217586,0.60361046,0.870246,0.6236302,0.54531693,0.7965862,0.6201278,0.72674793,0.6778797,0.6491636,0.5568223,0.68608385,0.7029632,0.6951704,0.6884959,0.6880075,0.6169177,0.71077555,0.5082265,0.6271627,0.6040814,0.6405276,0.6781834,0.6525655,0.682798,0.5910822,0.6515169,0.64848,0.56036097,0.66020155,0.70941293,0.61738175,0.6650651,0.6088069,0.69991934,0.6635533,0.6525335,0.57968295,0.65986377,0.57281554,0.61086774,0.61845934,0.7689085,0.6309469,0.6053738,0.65190846,0.6455687,0.5924,0.67313427,0.7038524,0.77993035,0.6246607,0.64366925,0.5419454,0.6689046,0.5279071,0.6042244,0.5821786,0.73643434,0.55374295,0.57724917,0.54783654,0.61583906,0.5637377,0.7630817,0.6613592,0.6644019,0.56179744,0.5745565,0.5734602,0.63317734,0.6364348,0.718899,0.69276917,0.64937633,0.6782794,0.70065534,0.9614461,0.5580568,0.549617,0.69815636,0.68647474,0.61718965,0.5645649,0.5893528,0.65006727,0.6630153,0.59352237,0.6171111,0.63955456,0.6966198,0.6654578,0.5923287,0.66711396,0.790479,0.74369067,0.6802188,0.6502733,0.79397297,0.7150149,0.6057274,0.6338759,0.5737433,0.6524744,0.63043714,0.6891825,0.5946766,0.6973178,0.58231336,0.66143143,0.7745793,0.54200065,0.67679423,0.7700911,0.6968449,0.7148521,0.6918978,0.52257806,0.56619084,0.75185305,0.65489537,0.6956217,0.707575,0.6399723,0.71932775,0.7206322,0.53492475,0.59801507,0.6336224,0.8578275,0.60314834,0.6970041,0.7304243,0.5381719,0.719081,0.6510017,0.6164569,0.6971634,0.58768106,0.53727514,0.60783046,0.62722087,0.62019056,0.6717912,0.6289805,0.62812847,0.67331666,0.5655939,0.5638895,0.70355797,0.5989751,0.53193176,0.6965533,0.7545832,0.6348115,0.7094679,0.5702104,0.56660944,0.6273204,0.63250905,0.58554655,0.66474247,0.75447017,0.6129177,0.72135454,0.59879977,0.5737835,0.599722,0.72535807,0.52807385,0.65386957,0.6096865,0.5879466,0.6979868,0.67585516,0.6640892,0.61766565,0.7368063,0.56846404,0.6668482,0.5953959,0.6057047,0.6416576,0.63652945,0.64471465,0.63122904,0.50723463,0.6836001,0.6832529,0.6180782,0.71320796,0.66178995,0.6656599,0.69443405,0.7116047,0.7675861,0.57800436,0.71698385,0.7151961,0.5697756,0.7157094,0.6495887,0.5306972,0.69704854,0.63316965,0.6755089,0.5466905,0.64840543,0.6710048,0.54021704,0.7479123,0.66176474,0.6958127,0.623442,0.5888361,0.81908685,0.7856904,0.65624887,0.60074,0.612603,0.72840613,0.6807367,0.6183725,0.7100726,0.5848257,0.6381513,0.6136359,0.5524489,0.65133417,0.6627175,0.57855195,0.63172454,0.57951576,0.7629163,0.63924724,0.5703771,0.648258,0.6765069,0.71248466,0.97870314,0.6429518,0.64438,0.7435036,0.6487897,0.625243,0.6837676,0.6269403,0.6378159,0.789332,0.5917984,0.6831562,0.7195274,0.67103994,0.70546603,0.7263666,0.67521346,0.61895764,0.70863134,0.7016482,0.6825137,0.63795036,0.6347899,0.74873865,0.69653046,0.70473176,0.63274497,0.62520075,0.6589787,0.7666734,0.9672366,0.5662398,0.7232694,0.6057706,0.59428126,0.66132754,0.71979153,0.61598134,0.68774295,0.70404017,0.51518106,0.6886345,0.6545172,0.7395875,0.731045,0.5793917,0.6985821,0.72804105,0.866352,0.76096505,0.7559909,0.5685874,0.7090418,0.94800854,0.6327071,0.5738737,0.6744651,0.64593554,0.66864055,0.71967155,0.58162326,0.51785624,0.5585983,0.75925094,0.72748613,0.6931271,0.7117117,0.67368925,0.53255105,0.6220017,0.8124587,0.6342517,0.7855923,0.5683942,0.7904876,0.6576378,0.6023601,0.5923177,0.6450038,0.75782263,0.6614858,0.6371865,0.736699,0.73776454,0.5575584,0.661994,0.73446953,0.61740005,0.95474434,0.7473809,0.6979045,0.7144585,0.58903,0.67674243,0.6826355,0.6647214,0.7330528,0.6867625,0.6121781,0.7464784,0.727808,0.6760336,0.6361586,0.6794676,0.66885173,0.6575125,0.5375983,0.73625124,0.6949331,0.6862029,0.6966484,0.6503461,0.6065953,0.6627678,0.65368813,0.6881766,0.66900945,0.6985619,0.74265075,0.54223406,0.6908248,0.55549985,0.5857963,0.68656224,0.6272854,0.7331463,0.5756591,0.6748589,0.6149869,0.63824725,0.68025565,0.73827237,0.6251337,0.6051496,0.7111492,0.5448171,0.71685493,0.5829993,0.5957799,0.6168594,0.747073,0.6661564,0.52268374,0.6761795,0.60047954,0.65534395,0.8458034,0.647971,0.6669852,0.58842415,0.71443826,0.67779636,0.70702285,0.6169931,0.6671172,0.6812443,0.809932,0.6298753,0.73025686,0.5027458,0.63563013,0.70643383,0.8103392,0.6653874,0.67468244,0.5954684,0.5274508,0.6776382,0.6307387,0.62156856,0.70046216,0.7821843,0.7228436,0.56500113,0.65348554,0.59270424,0.64362043,0.7691475,0.60381347,0.6307171,0.71454245,0.760757,0.7922529,0.6457909,0.56087446,0.54434705,0.5942475,0.7443597,0.72827214,0.7655338,0.81495076,0.73530716,0.5855307,0.51848227,0.93305016,0.7446138,0.6291606,0.70398617,0.6121982,0.652498,0.6024685,0.60606515,0.66805875,0.6607557,0.62201065,0.5768737,0.75394,0.63441604,0.76137066,0.681314,0.74719334,0.6690304,0.59269875,0.6575108,0.674544,0.6944841,0.54142326,0.78056926,0.6106133,0.7133315,0.6165885,0.60124934,0.571125,0.71313256,0.6615861,0.70718086,0.60915715,0.73512506,0.75577295,0.6517221,0.6113088,0.6099325,0.6299338,0.6907488,0.7090384,0.5760276,0.77324826,0.6484893,0.61638254,0.5884119,0.5187062,0.5331105,0.61219007,0.71586376,0.6257076,0.572632,0.5564591,0.72558004,0.5445707,0.6894232,0.7484988,0.72287273,0.6847724,0.74359626,0.62728804,0.60448825,0.6251143,0.7164112,0.51169264,0.7281359,0.8467202,0.7862451,0.7183378,0.66691685,0.64869446,0.6820307,0.6054484,0.6289955,0.6176059,0.67677,0.6365833,0.61372244,0.7640865,0.5878792,0.5762661,0.6134468,0.61429054,0.57989585,0.6437856,0.5813493,0.6399213,0.6550615,0.57781416,0.66557664,0.6061702,0.58207864,0.667367,0.7769712,0.54262465,0.6189007,0.6543325,0.7058643,0.5508005,0.6635211,0.76967037,0.7275569,0.6095775,0.6730648,0.6279916,0.72422385,0.5874238,0.7266588,0.65199685,0.6188993,0.7994599,0.68140537,0.6875919,0.65065676,0.57882553,0.7902914,0.6524654,0.70395285,0.587442,0.68907344,0.6752937,0.60975415,0.61213624,0.5533551,0.7018124,0.6331753,0.7725058,0.63214064,0.5900611,0.81468785,0.7381147,0.75601906,0.75808156,0.5881417,0.81751585,0.5847147,0.63310057,0.5752846,0.65921587,0.69610316,0.8340967,0.5500353,0.6481376,0.5842167,0.57578784,0.6728583,0.5756044,0.7114668,0.78752184,0.482551,0.6922489,0.74737424,0.5984174,0.6450384,0.7618023,0.77867955,0.66099334,0.69886726,0.5822257,0.65306324,0.6166312,0.6317941,0.7222914,0.5873123,0.6258093,0.7240904,0.64227664,0.668987,0.5775717,0.57105476,0.8051991,0.590078,0.7069922,0.76608056,0.5639016,0.8094627,0.75568575,0.5779783,0.53951,0.52607393,0.7467985,0.60793823,0.7083466,0.6232293,0.7255484,0.6649014,0.70760185,0.60954297,0.5779557,0.53630745,0.57663167,0.5430924,0.65310574,0.68401486,0.6472509,0.66664237,0.6400585,0.6630848,0.58771086,0.57007504,0.6617073,0.6364523,0.58546567,0.62280256,0.6549743,0.7381115
